"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"X4594","uno","0","0.000118021952083087","0.000881154312148915","0","4.44163141121734e-05","0","0","0","0","0"
"X4595","unreal","0","0","0","0","0","0","2.17931395196792e-05","0","0","2.58291145779523e-05"
"X4596","unseen","0","0","0","0","2.22081570560867e-05","0","0","0","8.5727582237245e-05","0"
"X4597","unser","0","0.0009441756166647","0","0","0","0","0","0","0","0"
"X4598","unspoken","0","0","0","1.31144101138331e-05","0","1.75598791880312e-05","0","0","2.44935949249271e-05","0"
"X4599","unter","0","0.000236043904166175","0","0","0","0","0","0","0","0"
"X4600","until","0.00041101520756268","0","3.67147630062048e-05","0.000478675969154907","0.000366434591425431","0.000193158671068343","0.000174345116157434","0.000218197687104517","0.000465378303573615","0.000258291145779523"
"X4601","unto","2.7401013837512e-05","0","0","0","1.11040785280434e-05","0","4.35862790393584e-05","0","3.67403923873907e-05","5.16582291559045e-05"
"X4602","untru","0","0","0","1.96716151707496e-05","0","5.26796375640936e-05","2.17931395196792e-05","0","0","0"
"X4603","unwind","0","0","0","6.55720505691654e-06","0","1.75598791880312e-05","2.17931395196792e-05","0","0","2.58291145779523e-05"
"X4604","up","0.00602822304425264","0.000236043904166175","0","0.00361301998636101","0.00772843865551817","0.00458312846807614","0.00470731813625071","0","0.00298821858084111","0.00325446843682199"
"X4605","upon","0.00027401013837512","0","0","0.000177044536536747","0.000244289727616954","8.77993959401559e-05","8.71725580787168e-05","0","0.000869522619834913","0.000671556979026759"
"X4606","upp","0","0","0","0","0","0","0","0","0.000244935949249271","0"
"X4607","upset","0","0","0","1.96716151707496e-05","3.33122355841301e-05","0.000386317342136686","6.53794185590376e-05","0","0","0"
"X4608","upsid","2.7401013837512e-05","0","0","2.62288202276662e-05","0","1.75598791880312e-05","0","0","3.67403923873907e-05","2.58291145779523e-05"
"X4609","uptown","0","0","0","0","8.88326282243468e-05","0","0","0","1.22467974624636e-05","0"
"X4610","ur","8.2203041512536e-05","0","0","5.24576404553323e-05","1.11040785280434e-05","0","0","0.000363662811840861","8.5727582237245e-05","0"
"X4611","urg","0","0","0","6.55720505691654e-06","0","0","0","0","7.34807847747814e-05","0"
"X4612","us","0.00150705576106316","0.000236043904166175","0","0.0010688244242774","0.00152125875834194","0.000948233476153684","0.000893518720306847","0","0.00204521517623142","0.00191135447876847"
"X4613","usa","0","0","7.34295260124096e-05","6.55720505691654e-06","0","0","0","0","0","0"
"X4614","use","0.00054802027675024","0","7.34295260124096e-05","0.000924565913025232","0.000655140633154558","0.000772634684273372","0.00054482848799198","0","0.00051436549342347","0.000826531666494473"
"X4615","useless","2.7401013837512e-05","0","0","1.96716151707496e-05","0","0","0","0","6.12339873123178e-05","0"
"X4616","ust","0","0","0.000257003341043434","0","0","0","0","0","0","0"
"X4617","usual","0","0","0","2.62288202276662e-05","6.66244711682601e-05","3.51197583760624e-05","0","0","1.22467974624636e-05","0"
"X4618","ut","0","0","0","0","0","0","0","0.000218197687104517","1.22467974624636e-05","0"
"X4619","v","0","0.00047208780833235","0","0","2.22081570560867e-05","0","2.17931395196792e-05","0.000218197687104517","2.44935949249271e-05","0"
"X4620","va","2.7401013837512e-05","0.000236043904166175","0.00183573815031024","0","1.11040785280434e-05","0","0","0.00349116299367227","0","0"
"X4621","vaan","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X4622","vacat","0","0","0","0","5.55203926402168e-05","0","0","0","1.22467974624636e-05","2.58291145779523e-05"
"X4623","vad","0","0","0","0","0","0","0","0","4.89871898498543e-05","0"
"X4624","vagu","0","0","0","0","0","0","0","0.000363662811840861","1.22467974624636e-05","0"
"X4625","vai","0","0","0.000734295260124096","0","0","0","0","0.000945523310786239","0","0"
"X4626","vaikka","0","0","0","0","0","0","0","0","0","0"
"X4627","vain","0","0","0","1.96716151707496e-05","1.11040785280434e-05","7.02395167521247e-05","0","0.000363662811840861","8.5727582237245e-05","7.74873437338568e-05"
"X4628","vale","0","0","7.34295260124096e-05","0","0","0","0","0","1.22467974624636e-05","2.58291145779523e-05"
"X4629","valentin","0.000109604055350048","0","0.000293718104049638","6.55720505691654e-06","0","0","0","0","0","0"
"X4630","valley","0","0","0","1.31144101138331e-05","1.11040785280434e-05","0","4.35862790393584e-05","0","0.000122467974624636","0.000284120260357475"
"X4631","valor","0","0","7.34295260124096e-05","0","0","0","0","0","0","0"
"X4632","valu","0","0","0","1.31144101138331e-05","2.22081570560867e-05","0","0","0","0","0"
"X4633","vamo","2.7401013837512e-05","0","0.00117487241619855","0","0","0","0","0","0","0"
"X4634","vampir","0","0","0","0","0","0","0","0","0","0"
"X4635","van","2.7401013837512e-05","0","0.000367147630062048","0","4.44163141121734e-05","0","0","0","4.89871898498543e-05","0.000103316458311809"
"X4636","vanish","2.7401013837512e-05","0","0","0","0","0","0","0","1.22467974624636e-05","5.16582291559045e-05"
"X4637","vaniti","0","0","0","1.31144101138331e-05","0","1.75598791880312e-05","0","0","1.22467974624636e-05","0"
"X4638","var","0","0","0","0","0","0","0","0.000509127936577206","4.89871898498543e-05","0"
"X4639","vara","0","0","0","0","0","0","0","0","1.22467974624636e-05","0"
"X4640","vas","0","0","0.0015420200462606","0","0","0","0","0.000363662811840861","0","0"
"X4641","vast","2.7401013837512e-05","0","0","0","0","0","0","7.27325623681722e-05","1.22467974624636e-05","0"
"X4642","vaya","0","0","0.000550721445093072","0","0","0","0","0","0","0"
"X4643","ve","0","0","0.000257003341043434","5.90148455122489e-05","0","0.000175598791880312","0","0.000218197687104517","9.79743796997085e-05","0"
"X4644","vece","0","0","0.000881154312148915","0","0","0","0","0","0","0"
"X4645","vega","0","0","0","6.55720505691654e-06","0","0","2.17931395196792e-05","0","0","0"
"X4646","veil","0","0","0","0","0","0","0","0","0.000134714772087099","5.16582291559045e-05"
"X4647","vein","2.7401013837512e-05","0","0","3.27860252845827e-05","6.66244711682601e-05","1.75598791880312e-05","0","0","0.000195948759399417","0"
"X4648","vela","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X4649","velvet","0","0","0","2.62288202276662e-05","1.11040785280434e-05","0","0","0","6.12339873123178e-05","0"
"X4650","vem","0","0","0.000146859052024819","0","0","0","0","0","0","0"
"X4651","ven","0","0","0.00209274149135367","0","0","0","0","0","0","0"
"X4652","veneno","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X4653","vengeanc","0","0","0","0","0","0","0","7.27325623681722e-05","9.79743796997085e-05","0"
"X4654","vengo","0","0","0.000183573815031024","0","0","0","0","0","0","0"
"X4655","venir","0","0","3.67147630062048e-05","0","0","0","0","0.000363662811840861","0","0"
"X4656","venom","0","0","0","6.55720505691654e-06","3.33122355841301e-05","0","0","0","3.67403923873907e-05","0"
"X4657","vent","0","0","0.000514006682086867","6.55720505691654e-06","0","0","0","0.00138191868499527","0","0"
"X4658","ventana","0","0","0.000330432867055843","0","0","0","0","0","0","0"
"X4659","vento","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X4660","venus","0","0","3.67147630062048e-05","6.55720505691654e-06","0","0","0","0","0","5.16582291559045e-05"
"X4661","veo","0","0","0.000771010023130301","0","0","0","0","0","0","0"
"X4662","ver","0","0","0.00121158717920476","6.55720505691654e-06","0","1.75598791880312e-05","0","0.000727325623681722","0","0"
"X4663","vera","0","0","7.34295260124096e-05","0","0","0","2.17931395196792e-05","0","0","0"
"X4664","verd","0","0","0.000183573815031024","0","0","0","0","0","0","0"
"X4665","verdad","0","0","0.00121158717920476","0","1.11040785280434e-05","0","0","0","0","0"
"X4666","veri","2.7401013837512e-05","0.000118021952083087","0","0.000275402612390495","0.00023318564908891","0.000140479033504249","0.000348690232314867","0.000436395374209033","0.000183701961936953","0.000335778489513379"
"X4667","vers","0.000109604055350048","0.00106219756874779","0","0.000163930126422913","0.000322018277313257","5.26796375640936e-05","6.53794185590376e-05","0","6.12339873123178e-05","0.000206632916623618"
"X4668","version","0","0","0","1.96716151707496e-05","4.44163141121734e-05","0","0","0","0","0"
"X4669","verso","0","0","0.000146859052024819","0","0","0","0","0","0","2.58291145779523e-05"
"X4670","vert","0","0","0.000697580497117891","0","0","0","0","0.000363662811840861","0","0"
"X4671","ves","0","0","0.00139516099423578","0","0","0","0","0","0","0"
"X4672","vet","0","0","0","0","2.22081570560867e-05","0","0","0","2.44935949249271e-05","0"
"X4673","vete","0","0","0.000183573815031024","0","0","0","0","0","0","0"
"X4674","veut","0","0","0","0","0","0","0","0.000436395374209033","0","0"
"X4675","veux","0","0","0","0","0","0","0","0.00123645356025893","0","0"
"X4676","vez","0","0","0.00345118772258325","0","0","0","0","0","0","0"
"X4677","vi","0","0","0.000514006682086867","0","0","0","0","7.27325623681722e-05","2.44935949249271e-05","0"
"X4678","via","0","0.000590109760415437","0","0","1.11040785280434e-05","0","0","0","1.22467974624636e-05","0"
"X4679","vibe","0","0","0","1.96716151707496e-05","6.66244711682601e-05","1.75598791880312e-05","0","0","1.22467974624636e-05","2.58291145779523e-05"
"X4680","vibrat","2.7401013837512e-05","0","0","0","4.44163141121734e-05","0","0","0","0","0"
"X4681","vice","0","0","0","6.55720505691654e-06","3.33122355841301e-05","1.75598791880312e-05","0","0","8.5727582237245e-05","0"
"X4682","vicious","0","0","0","0","8.88326282243468e-05","1.75598791880312e-05","0","0","6.12339873123178e-05","0"
"X4683","victim","0","0","0","2.62288202276662e-05","5.55203926402168e-05","0.000316077825384561","0","0","0.000122467974624636","2.58291145779523e-05"
"X4684","victori","0","0","0","0","1.11040785280434e-05","0","0","0","9.79743796997085e-05","7.74873437338568e-05"
"X4685","vida","0","0","0.00396519440467012","0","0","0","0","0","2.44935949249271e-05","0"
"X4686","vide","0","0","0","0","0","0","0","0.000290930249472689","0","0"
"X4687","video","0","0.000236043904166175","0","0","1.11040785280434e-05","0","0","0","0","0"
"X4688","vie","0","0","0","0","0","0","0","0.00581860498945378","0","0"
"X4689","viejo","0","0","0.000257003341043434","0","0","0","0","0","0","0"
"X4690","viel","0","0.00200637318541249","0","0","0","0","0","0","0","0"
"X4691","vielä","0","0","0","0","0","0","0","0","0","0"
"X4692","vielleicht","0","0.000236043904166175","0","0","0","0","0","0","0","0"
"X4693","vien","0","0","0.000587436208099277","0","0","0","0","0.00065459306131355","0","0"
"X4694","vient","0","0","0","0","0","0","0","0.000363662811840861","0","0"
"X4695","viento","0","0","0.000477291919080662","0","0","0","0","0","0","0"
"X4696","vieux","0","0","0","0","0","0","0","0.00138191868499527","0","0"
"X4697","view","0.000164406083025072","0","0","3.93432303414992e-05","3.33122355841301e-05","0","8.71725580787168e-05","0","0.000146961569549563","2.58291145779523e-05"
"X4698","vil","0","0","0","0","0","0","0","0.000290930249472689","0","0"
"X4699","vill","0","0","0","0","0","3.51197583760624e-05","0","0.000800058186049895","4.89871898498543e-05","0"
"X4700","villag","0","0","0","0","1.11040785280434e-05","1.75598791880312e-05","2.17931395196792e-05","0.000436395374209033","1.22467974624636e-05","5.16582291559045e-05"
"X4701","vine","0","0","7.34295260124096e-05","6.55720505691654e-06","2.22081570560867e-05","1.75598791880312e-05","2.17931395196792e-05","0","1.22467974624636e-05","0"
"X4702","vino","0","0","0.000330432867055843","0","0","0","0","0","0","0"
"X4703","violenc","0","0","0","1.31144101138331e-05","7.77285496963034e-05","1.75598791880312e-05","2.17931395196792e-05","7.27325623681722e-05","0.000159208367012026","0"
"X4704","violent","0","0","0","6.55720505691654e-06","3.33122355841301e-05","0","0","0","4.89871898498543e-05","0"
"X4705","virgin","0","0","0","0","2.22081570560867e-05","5.26796375640936e-05","2.17931395196792e-05","0","4.89871898498543e-05","5.16582291559045e-05"
"X4706","virtu","0","0","0","1.31144101138331e-05","0","0","0","0","4.89871898498543e-05","0"
"X4707","virus","0","0","0","0","1.11040785280434e-05","1.75598791880312e-05","0","0","1.22467974624636e-05","0"
"X4708","vision","0.000109604055350048","0","0","3.93432303414992e-05","9.99367067523902e-05","5.26796375640936e-05","2.17931395196792e-05","0.000145465124736344","0.00017145516447449","0.000464924062403141"
"X4709","visit","2.7401013837512e-05","0","0","6.55720505691654e-06","0","3.51197583760624e-05","0.000108965697598396","7.27325623681722e-05","0","0"
"X4710","visto","0","0.000118021952083087","0.000440577156074458","0","0","0","0","0","0","0"
"X4711","vita","0","0","0","0","0","0","0","0","0","0"
"X4712","vite","0","0","0","0","0","0","0","0.000363662811840861","0","0"
"X4713","viva","0","0.00047208780833235","7.34295260124096e-05","0","1.11040785280434e-05","0","2.17931395196792e-05","0","0","2.58291145779523e-05"
"X4714","vive","0","0","0.000440577156074458","0","0","0","0","7.27325623681722e-05","0","0"
"X4715","viver","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X4716","vivir","0","0","0.00124830194221096","0","0","0","0","0","0","0"
"X4717","vivo","0","0.000118021952083087","0.000991298601167529","0","0","0","0","0","0","0"
"X4718","vivr","0","0","0","0","0","0","0","0.000945523310786239","0","0"
"X4719","vocal","0.000109604055350048","0","0","6.55720505691654e-06","5.55203926402168e-05","0","8.71725580787168e-05","0","1.22467974624636e-05","0"
"X4720","voce","0","0.00047208780833235","0.000514006682086867","0","0","0","0","0","0","0"
"X4721","você","0","0","0.00106472812717994","6.55720505691654e-06","0","0","0","0","0","0"
"X4722","voglio","0","0.000236043904166175","0","0","0","0","0","0","0","0"
"X4723","voi","0","0","0","0","0","0","0","0.00065459306131355","0","0"
"X4724","voic","0.000246609124537608","0","0","0.000334417457902744","0.00026649788467304","5.26796375640936e-05","0.000152551976637754","0","0.000930756607147231","0.000955677239384234"
"X4725","void","0","0","0","0","1.11040785280434e-05","1.75598791880312e-05","0","0","0.000208195556861881","0"
"X4726","voir","0","0","0","0","0","0","0","0.00174558149683613","0","0"
"X4727","voit","0","0","0","0","0","0","0","0.000218197687104517","0","0"
"X4728","voix","0","0","0","0","0","0","0","0.000363662811840861","0","0"
"X4729","volar","0","0","0.000220288578037229","0","0","0","0","0","0","0"
"X4730","voll","0","0.000708131712498525","0","0","0","0","0","0","0","0"
"X4731","volt","0","0","0","0","0","0","0","0","0","0"
"X4732","volta","0","0","3.67147630062048e-05","0","0","0","0","0","0","0"
"X4733","voltar","0","0","7.34295260124096e-05","0","0","0","0","0","0","0"
"X4734","volver","0","0","0.00113815765319235","0","0","0","0","0","0","0"
"X4735","vom","0","0.00129824147291396","0","0","0","0","0","0","0","0"
"X4736","von","0","0.00460285613124041","0","0","0","0","0","0","0","0"
"X4737","voodoo","8.2203041512536e-05","0","0","1.96716151707496e-05","0","5.26796375640936e-05","0","0","1.22467974624636e-05","0"
